1630698702290569216,0.01455,-0.00103,0.00050,0.99997,0.00585,-0.00575,0.00034,-0.03040,-0.00127,0.01845,
1630698702357239040,0.01944,0.00022,-0.00820,0.99986,0.00662,-0.01511,0.00010,-0.06096,0.00915,-0.00438,
1630698702423907584,-0.00294,-0.00077,0.01340,0.99996,0.00853,-0.00201,0.00113,-0.00197,-0.00136,-0.02138,
1630698702490577152,-0.00346,-0.00043,0.01402,0.99996,0.00838,-0.00225,0.00112,-0.00094,0.00380,-0.01853,
1630698702557245440,-0.00375,-0.00034,0.01466,0.99996,0.00825,-0.00253,0.00113,-0.00122,-0.00065,-0.01833,
1630698702623915264,-0.00340,-0.00042,0.01386,0.99996,0.00827,-0.00286,0.00110,0.00133,0.00180,-0.01924,
1630698702690583808,-0.00370,-0.00021,0.01395,0.99996,0.00817,-0.00334,0.00113,0.00079,0.00015,-0.01836,
1630698702757253120,-0.00360,-0.00002,0.01320,0.99996,0.00823,-0.00390,0.00106,0.00312,0.00062,-0.01748,
1630698702823922688,-0.00361,0.00007,0.01303,0.99996,0.00819,-0.00465,0.00107,0.00288,0.00076,-0.01731,
1630698702890591232,-0.00376,0.00002,0.01308,0.99995,0.00821,-0.00535,0.00107,0.00363,0.00010,-0.01663,
1630698702957260544,-0.00390,0.00004,0.01315,0.99995,0.00823,-0.00623,0.00109,0.00308,0.00101,-0.01627,
1630698703023928832,-0.00389,-0.00001,0.01305,0.99994,0.00830,-0.00720,0.00111,0.00383,-0.00008,-0.01565,
1630698703090598144,-0.00388,-0.00003,0.01282,0.99993,0.00831,-0.00824,0.00111,0.00364,0.00073,-0.01606,
1630698703157266432,-0.00396,0.00028,0.01270,0.99992,0.00831,-0.00934,0.00109,0.00378,0.00118,-0.01541,
1630698703223935744,-0.00393,0.00142,0.01333,0.99991,0.00824,-0.01029,0.00098,0.00299,0.00286,-0.01696,
1630698703290603776,-0.00410,0.00191,0.01307,0.99990,0.00821,-0.01125,0.00095,0.00275,0.00387,-0.01657,
